;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;Bank deposit(target);n_marital;b_default;b_housing;b_loan;n_poutcome;b_deposit
10405;50;technician;married;secondary;no;1541.0;yes;no;unknown;29.0;may;744.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10406;50;self-employed;married;secondary;no;6174.0;yes;yes;unknown;29.0;may;456.0;1.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
10407;50;technician;married;secondary;no;841.0;yes;no;unknown;29.0;may;54.0;2.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10408;50;technician;married;secondary;no;7098.0;yes;no;unknown;29.0;may;92.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10409;50;services;married;primary;no;1132.0;yes;no;unknown;29.0;may;117.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10410;50;services;divorced;secondary;no;28.0;yes;yes;unknown;29.0;may;313.0;2.0;-1.0;0.0;unknown;no;-1;False;True;True;0;False
10411;50;blue-collar;married;primary;no;414.0;yes;no;unknown;29.0;may;121.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10412;50;management;married;unknown;no;914.0;yes;no;unknown;29.0;may;359.0;3.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10413;50;technician;married;unknown;no;1268.0;yes;yes;unknown;29.0;may;145.0;2.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
10414;50;management;divorced;tertiary;no;738.0;yes;yes;unknown;29.0;may;68.0;1.0;-1.0;0.0;unknown;no;-1;False;True;True;0;False
10415;50;management;married;tertiary;no;2488.0;yes;no;unknown;29.0;may;91.0;2.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10416;50;admin.;married;primary;no;429.0;no;no;unknown;29.0;may;60.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10417;50;technician;married;tertiary;no;11804.0;yes;no;unknown;30.0;may;83.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10418;50;entrepreneur;married;primary;no;237.0;yes;yes;unknown;30.0;may;184.0;4.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
10419;50;management;married;tertiary;no;11528.0;yes;no;unknown;30.0;may;57.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10420;50;technician;married;secondary;no;1093.0;yes;no;unknown;30.0;may;319.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10421;50;services;married;secondary;no;992.0;yes;no;unknown;30.0;may;407.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10422;50;blue-collar;married;primary;no;1290.0;yes;no;unknown;30.0;may;65.0;14.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10423;50;technician;married;secondary;no;2062.0;no;no;unknown;30.0;may;165.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10424;50;management;married;tertiary;no;1158.0;yes;no;unknown;30.0;may;150.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10425;50;unemployed;married;secondary;no;3674.0;yes;no;unknown;30.0;may;886.0;3.0;-1.0;0.0;unknown;yes;1;False;True;False;0;True
10426;50;admin.;single;secondary;no;692.0;yes;no;unknown;30.0;may;136.0;8.0;-1.0;0.0;unknown;no;0;False;True;False;0;False
10427;50;self-employed;married;secondary;no;-465.0;yes;no;unknown;30.0;may;42.0;11.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10428;50;blue-collar;married;secondary;no;2641.0;yes;no;unknown;30.0;may;97.0;3.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10429;50;management;married;tertiary;no;332.0;yes;no;unknown;2.0;jun;68.0;4.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10430;50;blue-collar;divorced;secondary;no;571.0;yes;no;unknown;2.0;jun;88.0;4.0;-1.0;0.0;unknown;no;-1;False;True;False;0;False
10431;50;management;married;secondary;no;628.0;no;yes;unknown;2.0;jun;367.0;3.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
10432;50;blue-collar;married;secondary;no;1985.0;yes;no;unknown;2.0;jun;464.0;2.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10433;50;technician;married;secondary;no;669.0;yes;no;unknown;2.0;jun;88.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10434;50;technician;married;secondary;no;0.0;yes;no;unknown;2.0;jun;171.0;2.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10435;50;management;divorced;tertiary;no;5164.0;yes;no;unknown;2.0;jun;146.0;4.0;-1.0;0.0;unknown;no;-1;False;True;False;0;False
10436;50;blue-collar;married;primary;no;33.0;yes;no;unknown;2.0;jun;134.0;8.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10437;50;management;married;tertiary;no;1854.0;yes;yes;unknown;3.0;jun;119.0;2.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
10438;50;admin.;divorced;secondary;no;3043.0;yes;no;unknown;3.0;jun;113.0;4.0;-1.0;0.0;unknown;no;-1;False;True;False;0;False
10439;50;technician;married;secondary;no;1616.0;yes;yes;unknown;4.0;jun;142.0;11.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
10440;50;unemployed;married;secondary;no;306.0;yes;no;unknown;4.0;jun;117.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10441;50;admin.;divorced;secondary;no;3423.0;yes;yes;unknown;4.0;jun;192.0;6.0;-1.0;0.0;unknown;no;-1;False;True;True;0;False
10442;50;blue-collar;married;primary;no;42.0;yes;no;unknown;4.0;jun;170.0;3.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10443;50;unemployed;married;primary;no;705.0;no;no;unknown;5.0;jun;504.0;1.0;-1.0;0.0;unknown;yes;1;False;False;False;0;True
10444;50;technician;married;primary;no;883.0;yes;no;unknown;5.0;jun;170.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10445;50;management;married;tertiary;no;15442.0;no;no;unknown;5.0;jun;91.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10446;50;retired;married;primary;no;420.0;no;no;unknown;5.0;jun;107.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10447;50;management;married;unknown;no;3304.0;no;no;unknown;5.0;jun;1009.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10448;50;technician;divorced;tertiary;no;1044.0;no;no;unknown;5.0;jun;400.0;2.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
10449;50;entrepreneur;single;primary;no;1659.0;no;no;unknown;5.0;jun;221.0;2.0;-1.0;0.0;unknown;no;0;False;False;False;0;False
10450;50;housemaid;married;secondary;no;34.0;yes;no;unknown;5.0;jun;163.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10451;50;technician;married;secondary;no;416.0;yes;no;unknown;5.0;jun;494.0;5.0;-1.0;0.0;unknown;yes;1;False;True;False;0;True
10452;50;blue-collar;single;primary;no;1743.0;yes;no;unknown;6.0;jun;49.0;5.0;-1.0;0.0;unknown;no;0;False;True;False;0;False
10453;50;blue-collar;married;primary;no;-294.0;yes;no;unknown;6.0;jun;79.0;3.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10454;50;blue-collar;married;primary;no;746.0;yes;no;unknown;6.0;jun;136.0;13.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10455;50;services;single;secondary;no;1205.0;yes;no;unknown;6.0;jun;82.0;2.0;-1.0;0.0;unknown;no;0;False;True;False;0;False
10456;50;technician;married;secondary;no;8001.0;no;no;unknown;6.0;jun;52.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10457;50;blue-collar;married;secondary;no;464.0;no;yes;unknown;6.0;jun;426.0;2.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
10458;50;technician;married;secondary;no;3503.0;yes;no;unknown;6.0;jun;103.0;2.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10459;50;blue-collar;married;secondary;no;289.0;no;no;unknown;6.0;jun;73.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10460;50;unknown;married;primary;no;1502.0;no;no;unknown;6.0;jun;34.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10461;50;management;married;tertiary;no;0.0;yes;no;unknown;6.0;jun;243.0;7.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10462;50;services;married;secondary;no;1595.0;no;no;unknown;9.0;jun;882.0;1.0;-1.0;0.0;unknown;yes;1;False;False;False;0;True
10463;50;housemaid;married;secondary;no;1484.0;no;no;unknown;9.0;jun;213.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10464;50;retired;single;primary;no;208.0;no;no;unknown;9.0;jun;51.0;1.0;-1.0;0.0;unknown;no;0;False;False;False;0;False
10465;50;technician;married;tertiary;no;3117.0;no;no;unknown;9.0;jun;174.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10466;50;entrepreneur;married;tertiary;no;861.0;no;no;unknown;9.0;jun;117.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10467;50;management;married;primary;no;791.0;no;no;unknown;9.0;jun;17.0;5.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10468;50;blue-collar;married;primary;no;0.0;no;no;unknown;9.0;jun;199.0;4.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10469;50;housemaid;married;primary;no;3056.0;no;no;unknown;9.0;jun;95.0;3.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10470;50;management;married;tertiary;no;396.0;no;no;unknown;11.0;jun;62.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10471;50;blue-collar;married;primary;no;811.0;no;no;unknown;11.0;jun;103.0;3.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10472;50;management;married;tertiary;no;0.0;no;no;unknown;11.0;jun;916.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10473;50;management;married;unknown;no;8345.0;no;no;unknown;11.0;jun;561.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10474;50;blue-collar;married;tertiary;no;676.0;no;no;unknown;11.0;jun;159.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10475;50;blue-collar;married;unknown;no;0.0;no;no;unknown;11.0;jun;249.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10476;50;unemployed;married;secondary;no;5164.0;no;no;unknown;12.0;jun;117.0;5.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10477;50;unknown;single;unknown;no;490.0;no;no;unknown;12.0;jun;189.0;1.0;-1.0;0.0;unknown;no;0;False;False;False;0;False
10478;50;blue-collar;married;primary;no;260.0;yes;no;unknown;12.0;jun;237.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10479;50;technician;married;tertiary;no;1347.0;yes;yes;unknown;12.0;jun;582.0;1.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
10480;50;technician;married;secondary;no;1765.0;yes;no;unknown;12.0;jun;247.0;2.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10481;50;unemployed;married;primary;no;210.0;no;no;unknown;16.0;jun;247.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10482;50;technician;married;tertiary;no;917.0;no;no;unknown;16.0;jun;107.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10483;50;self-employed;married;primary;no;2636.0;yes;no;unknown;16.0;jun;349.0;2.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10484;50;management;married;primary;no;0.0;no;no;unknown;16.0;jun;264.0;4.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10485;50;blue-collar;divorced;primary;no;4882.0;yes;no;unknown;16.0;jun;320.0;2.0;-1.0;0.0;unknown;no;-1;False;True;False;0;False
10486;50;blue-collar;married;secondary;no;887.0;no;no;unknown;16.0;jun;287.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10487;50;blue-collar;married;unknown;no;0.0;no;no;unknown;16.0;jun;599.0;3.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10488;50;housemaid;married;primary;no;4.0;no;no;unknown;16.0;jun;51.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10489;50;management;married;tertiary;no;3191.0;no;no;unknown;16.0;jun;535.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10490;50;entrepreneur;married;tertiary;no;2198.0;no;no;unknown;16.0;jun;170.0;6.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10491;50;blue-collar;married;unknown;no;1537.0;no;no;unknown;17.0;jun;24.0;6.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10492;50;management;married;tertiary;no;0.0;no;no;unknown;17.0;jun;117.0;3.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10493;50;retired;married;primary;no;1098.0;no;no;unknown;17.0;jun;168.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10494;50;retired;married;secondary;no;0.0;yes;yes;unknown;17.0;jun;328.0;3.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
10495;50;admin.;married;secondary;yes;-437.0;yes;yes;unknown;17.0;jun;83.0;1.0;-1.0;0.0;unknown;no;1;True;True;True;0;False
10496;50;blue-collar;married;primary;no;2190.0;no;no;unknown;17.0;jun;269.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10497;50;management;single;primary;no;766.0;no;no;unknown;17.0;jun;174.0;2.0;-1.0;0.0;unknown;no;0;False;False;False;0;False
10498;50;management;married;tertiary;no;557.0;yes;no;unknown;17.0;jun;200.0;4.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10499;50;housemaid;married;tertiary;no;6181.0;no;no;unknown;17.0;jun;1162.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10500;50;blue-collar;divorced;primary;no;608.0;yes;no;unknown;17.0;jun;107.0;4.0;-1.0;0.0;unknown;no;-1;False;True;False;0;False
10501;50;admin.;married;primary;no;276.0;no;yes;unknown;17.0;jun;641.0;6.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
10502;50;services;married;secondary;no;1321.0;no;no;unknown;17.0;jun;271.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10503;50;management;single;tertiary;no;267.0;no;no;unknown;17.0;jun;338.0;2.0;-1.0;0.0;unknown;no;0;False;False;False;0;False
10504;50;services;divorced;tertiary;no;580.0;no;no;unknown;17.0;jun;88.0;2.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
10505;50;services;married;secondary;no;1134.0;no;no;unknown;18.0;jun;53.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10506;50;admin.;married;secondary;no;311.0;yes;yes;unknown;18.0;jun;417.0;3.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
10507;50;housemaid;married;secondary;no;0.0;no;no;unknown;18.0;jun;551.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10508;50;admin.;married;secondary;no;1019.0;yes;no;unknown;18.0;jun;76.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10509;50;services;married;secondary;no;753.0;no;no;unknown;18.0;jun;59.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10510;50;management;married;tertiary;no;3296.0;no;no;unknown;18.0;jun;255.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10511;50;unknown;married;unknown;no;200.0;no;no;unknown;18.0;jun;18.0;6.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10512;50;blue-collar;married;primary;no;280.0;yes;no;unknown;18.0;jun;61.0;23.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10513;50;unemployed;married;secondary;no;193.0;yes;no;unknown;18.0;jun;305.0;6.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10514;50;blue-collar;married;secondary;no;5.0;no;no;unknown;19.0;jun;170.0;7.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10515;50;services;married;secondary;no;748.0;no;yes;unknown;19.0;jun;147.0;1.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
10516;50;self-employed;married;secondary;no;306.0;no;no;unknown;19.0;jun;37.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10517;50;entrepreneur;single;tertiary;no;0.0;yes;no;unknown;19.0;jun;638.0;1.0;-1.0;0.0;unknown;no;0;False;True;False;0;False
10518;50;blue-collar;divorced;primary;no;-232.0;yes;no;unknown;19.0;jun;168.0;1.0;-1.0;0.0;unknown;no;-1;False;True;False;0;False
10519;50;management;married;tertiary;no;4045.0;no;no;unknown;19.0;jun;167.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10520;50;blue-collar;married;primary;no;1179.0;no;no;unknown;19.0;jun;30.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10521;50;admin.;divorced;unknown;no;4204.0;no;no;unknown;19.0;jun;335.0;2.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
10522;50;blue-collar;married;unknown;no;1389.0;yes;no;unknown;19.0;jun;162.0;3.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10523;50;entrepreneur;married;secondary;no;1857.0;no;yes;unknown;19.0;jun;26.0;2.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
10524;50;blue-collar;married;primary;no;59.0;no;no;unknown;19.0;jun;184.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10525;50;services;married;secondary;no;3374.0;no;no;unknown;19.0;jun;27.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10526;50;housemaid;married;primary;no;0.0;no;no;unknown;20.0;jun;179.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10527;50;unemployed;married;secondary;no;17.0;no;no;unknown;20.0;jun;189.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10528;50;management;married;tertiary;no;89.0;no;no;unknown;20.0;jun;35.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10529;50;blue-collar;married;primary;no;-141.0;yes;no;unknown;20.0;jun;61.0;2.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10530;50;retired;married;primary;no;29.0;no;no;unknown;20.0;jun;135.0;5.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10531;50;blue-collar;married;primary;no;480.0;yes;no;unknown;20.0;jun;99.0;5.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10532;50;management;married;tertiary;no;67.0;no;yes;unknown;20.0;jun;156.0;3.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
10533;50;technician;divorced;tertiary;no;261.0;no;no;unknown;20.0;jun;155.0;1.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
10534;50;technician;divorced;secondary;no;396.0;no;no;unknown;20.0;jun;716.0;2.0;-1.0;0.0;unknown;yes;-1;False;False;False;0;True
10535;50;admin.;married;unknown;no;-1137.0;yes;yes;unknown;20.0;jun;64.0;1.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
10536;50;admin.;divorced;secondary;no;0.0;yes;no;unknown;20.0;jun;174.0;1.0;-1.0;0.0;unknown;no;-1;False;True;False;0;False
10537;50;housemaid;married;primary;no;1098.0;no;no;unknown;20.0;jun;174.0;3.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10538;50;blue-collar;divorced;unknown;no;2812.0;yes;no;unknown;20.0;jun;17.0;37.0;-1.0;0.0;unknown;no;-1;False;True;False;0;False
10539;50;technician;married;secondary;no;1088.0;yes;no;unknown;20.0;jun;179.0;21.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10540;50;technician;married;secondary;no;213.0;yes;yes;unknown;20.0;jun;87.0;2.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
10541;50;entrepreneur;married;primary;yes;537.0;yes;no;unknown;20.0;jun;11.0;15.0;-1.0;0.0;unknown;no;1;True;True;False;0;False
10542;50;management;married;tertiary;no;536.0;no;no;unknown;20.0;jun;75.0;3.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10543;50;retired;divorced;secondary;no;4861.0;no;no;unknown;20.0;jun;61.0;3.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
10544;50;blue-collar;married;secondary;no;278.0;no;no;unknown;20.0;jun;250.0;3.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10545;50;technician;married;primary;no;570.0;no;no;unknown;20.0;jun;21.0;3.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10546;50;services;married;secondary;no;901.0;yes;no;unknown;20.0;jun;8.0;6.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10547;50;management;married;tertiary;no;0.0;no;no;unknown;20.0;jun;26.0;4.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10548;50;admin.;single;secondary;no;1318.0;no;yes;unknown;24.0;jun;146.0;3.0;-1.0;0.0;unknown;no;0;False;False;True;0;False
10549;50;blue-collar;married;secondary;no;-253.0;no;no;unknown;25.0;jun;43.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10550;50;management;married;tertiary;no;-94.0;no;yes;unknown;25.0;jun;75.0;1.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
10551;50;admin.;married;secondary;no;0.0;yes;yes;unknown;26.0;jun;626.0;2.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
10552;50;management;married;tertiary;no;877.0;no;yes;unknown;27.0;jun;181.0;1.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
10553;50;blue-collar;married;secondary;no;3988.0;no;no;unknown;30.0;jun;165.0;4.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10554;50;services;married;primary;no;-15.0;no;yes;unknown;2.0;jul;71.0;1.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
10555;50;management;married;tertiary;no;830.0;no;no;unknown;2.0;jul;60.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10556;50;management;married;secondary;no;5.0;no;no;unknown;3.0;jul;24.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10557;50;admin.;married;secondary;no;-221.0;no;yes;unknown;3.0;jul;90.0;1.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
10558;50;management;married;tertiary;no;453.0;no;yes;unknown;4.0;jul;608.0;1.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
10559;50;blue-collar;married;secondary;no;1329.0;yes;yes;telephone;4.0;jul;141.0;2.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
10560;50;blue-collar;married;primary;no;9301.0;yes;no;cellular;7.0;jul;136.0;4.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
10561;50;admin.;single;secondary;no;-79.0;no;yes;cellular;7.0;jul;70.0;1.0;-1.0;0.0;unknown;no;0;False;False;True;0;False
10562;50;technician;married;unknown;no;680.0;no;no;cellular;7.0;jul;457.0;5.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10563;50;technician;married;secondary;no;0.0;no;no;cellular;7.0;jul;152.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10564;50;technician;married;secondary;no;1717.0;no;no;telephone;7.0;jul;416.0;8.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
10565;50;self-employed;divorced;tertiary;no;387.0;no;no;cellular;7.0;jul;221.0;8.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
10566;50;entrepreneur;divorced;tertiary;no;223.0;no;no;cellular;7.0;jul;264.0;5.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
